X,Y,OBJECTID,TRADE_NAME,LICENCE_NUMBER,licence_status,ISSUED_DATE,Covers_FROM,Covers_TO,LICENCE_TYPE_NAME,naics_description,trade_description,MailingAddress,gislink,legal_id,AMOUNT,CIVIC_UNIT,CIVIC_HOUSE,CIVIC_STREET,CIVIC_ADDRESS,Neighbourhood
472493.7287,5365093.5329,5005,OLDE COUNTRY MASONRY LTD,00045590,APPROVED,20240129,20240101,20241231,CONTRACTOR,Construction / Specialty trade contractors,CONTRACTOR,"548 DAVID ST
VICTORIA BC  V8T 2C8",10711017,1920020328210309870000,100,,548,DAVID ST,"548 DAVID ST
VICTORIA BC  V8T 2C8",BURNSIDE
472796.5524,5363530.5019,5006,OLDE TYME CANDY SHOPPE,00037326,APPROVED,20231122,20240101,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"1003 GOVERNMENT ST
VICTORIA BC  V8W 1X6",01037007,195920021002122943370000,100,,1003,GOVERNMENT ST,"1003 GOVERNMENT ST
VICTORIA BC  V8W 1X6",DOWNTOWN
472758.8211,5363561.7904,5007,OLDE TYME CANDY SHOPPE LTD,00047192,APPROVED,20240613,20240701,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"1012 GOVERNMENT STREET
VICTORIA BC  V8W 1X7",01069003,1920020328155403260000,100,,1012,GOVERNMENT ST,"1012 GOVERNMENT ST
VICTORIA BC  V8W 1X7",DOWNTOWN
471617.8123,5362631.5613,5008,VICTORIA BIKE RENTALS AND TOURS,23283,APPROVED,20240119,20240101,20241231,RENTAL SERVICES - VARIOUS,Real estate & rental & leasing / Rental & leasing services,RENTAL SERVICES - VARIOUS,"423-200 DALLAS RD
VICTORIA BC  V8V 1A4",02125003,862020020822092650290000,60,423,200,DALLAS RD,"423-200 DALLAS RD
VICTORIA BC  V8V 1A4",JAMES BAY
472692.7574,5363774.5373,5009,OLIVE TECHNOLOGIES INC,00047656,APPROVED,20240828,20240819,20241231,COMPUTER SERVICES - DEVELOP & DESIGN,"Professional, scientific & technical services / Professional, scientific & technical services / Computer systems design & related services",COMPUTER SERVICES - DEVELOPMENT & DESIGN,"200-535 YATES ST
VICTORIA BC  V8W 2Z6",01064005,81127C170403135801740000,100,200,535,YATES ST,"200-535 YATES ST
VICTORIA BC  V8W 2Z6",DOWNTOWN
472716.2453,5363944.6017,5010,OLLIE QUINN CANADA INC,00031904,APPROVED,20231208,20240101,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"531 PANDORA AVE
VICTORIA BC  V8W 1N5",01061002,925020020830115028070000,100,152,560,JOHNSON ST,"152-560 JOHNSON ST
VICTORIA BC  V8W 3C6",DOWNTOWN
473688.5008,5366067.6378,5011,"OLMSTEAD, BYRON
OLMSTEAD, SHIRLEY",00046364,APPROVED,20240216,20240213,20241231,NON-TRANSIENT TWO BEDROOM - NON TRANSIENT,Real estate & rental & leasing / Real estate / Lessors of real estate,NON-TRANSIENT TWO BEDROOM - NON TRANSIENT,"3198 ILONA PL
VICTORIA BC  V9B 5C8",09632014,1920020328203324260000,40,,1150,FINLAYSON ST,"1150 FINLAYSON ST
VICTORIA BC  V8T 2V2",HILLSIDE / QUADRA
473264.8948,5363757.7968,5012,ASTUTE LEGAL,00028126,APPROVED,20240226,20240101,20241231,PROFESSIONAL - BARRISTER / SOLICITOR,"Professional, scientific & technical services / Professional, scientific & technical services / Legal services",PROFESSIONAL - BARRISTER / SOLICITOR,"301-1321 BLANSHARD ST
VICTORIA BC  V8W 0B6",01007021,56131C100512123338960000,100,301,1321,BLANSHARD ST,"301-1321 BLANSHARD ST
VICTORIA BC  V8W 0B6",DOWNTOWN
472677.8561,5366012.794,5013,OLSEN EUROPE,15160,APPROVED,20231221,20240101,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"5112 TIMBERLEA BLVD
MISSISSAUGA ON  L4W 2S5",V06841008,62094C170119083429430000,100,610,3147,DOUGLAS ST,"610-3147 DOUGLAS ST
VICTORIA BC  V8Z 6E3",BURNSIDE
472096.6624,5365479.5376,5014,CARFRA LAWTON LLP,00037641,APPROVED,20240110,20240101,20241231,PROFESSIONAL - BARRISTER / SOLICITOR,"Professional, scientific & technical services / Professional, scientific & technical services / Legal services",PROFESSIONAL - BARRISTER / SOLICITOR,"600-395 WATERFRONT CRES
VICTORIA BC  V8T 5K7",10727153,39464C170308113657930000,100,600,395,WATERFRONT CRES,"600-395 WATERFRONT CRES
VICTORIA BC  V8T 5K7",BURNSIDE
473530.0686,5363438.5692,5015,CODA LAW,00041487,APPROVED,20240515,20240101,20241231,PROFESSIONAL - BARRISTER / SOLICITOR,"Professional, scientific & technical services / Professional, scientific & technical services / Legal services",PROFESSIONAL - BARRISTER / SOLICITOR,"104-970 MEARES ST
VICTORIA BC  V8V 3K3",01529008,46175C210728133004524859,100,104,970,MEARES ST,"104-970 MEARES ST
VICTORIA BC  V8V 3K3",DOWNTOWN
473264.8948,5363757.7968,5016,"OMEASOO, AUSTIN DL",00041592,APPROVED,20240116,20240101,20241231,PERSONAL SERVICES - HEALTH,Other services (exc. Public administration) / Personal & laundry services / Personal care services,PERSONAL SERVICES - HEALTH,"815-1029 VIEW ST
VICTORIA BC  V8V 0C9",01007021,97998C110325140045490000,100,,805,JOHNSON ST,"805 JOHNSON ST
VICTORIA BC  V8W 1N4",DOWNTOWN
472428.7478,5365169.4736,5017,OMS MOTORS LTD,00046928,APPROVED,20240729,20240505,20241231,AUTOMOTIVE - USED SALES - USED CAR SALES,Retail trade / Motor vehicle & parts dealers / Automobile dealers,AUTOMOTIVE - USED SALES - USED CAR SALES,"1-2925 BRIDGE ST
VICTORIA BC  V8T 4T2",000-195-120,1920020328210251820000,200,1,2925,BRIDGE ST,"1-2925 BRIDGE ST
VICTORIA BC  V8T 4T2",BURNSIDE
472350.0586,5365879.6214,5018,ONSIDE RESTORATION SERVICES,11506,APPROVED,20231201,20240101,20241231,CONTRACTOR,Construction / Specialty trade contractors,CONTRACTOR,"A-600 FRANCES AVE
VICTORIA BC  V8Z 1A3",10738046,1920020328211024330000,100,,600,FRANCES AVE,"600 FRANCES AVE
VICTORIA BC  V8Z 1A3",BURNSIDE
472356.0125,5364789.0758,5019,BATH FITTER,8302,APPROVED,20231220,20240101,20241231,CONTRACTOR,Construction / Specialty trade contractors,CONTRACTOR,"482 BAY ST
VICTORIA BC V8T 5H2",017-727-685,1920020328210422330000,100,,482,BAY ST,"482 BAY ST
VICTORIA BC  V8T 5H2",BURNSIDE
473448.3445,5363602.5996,5020,SAKURA SUSHI AND GROCERY,00034002,APPROVED,20240129,20240101,20241231,RETAIL - DELI,Retail trade / Misc. store retailers,RETAIL - DELI,"501 -708 BURDETT AVE
VICTORIA BC  V8W 0A8",01525015,069420030317155511460000,100,,1213,QUADRA ST,"1213 QUADRA ST
VICTORIA BC  V8W 2K6",DOWNTOWN
472725.7323,5363869.1954,5021,OTAKI / ONDAWAY ENTERPRISES IN,00046395,APPROVED,20240226,20240305,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"551 JOHNSON ST
VICTORIA BC  V8W 1M2",01062034,104120020923131638600000,100,,551,JOHNSON ST,"551 JOHNSON ST
VICTORIA BC  V8W 1M2",DOWNTOWN
472789.9356,5363858.0899,5022,ONI-ONI,00040043,APPROVED,20240129,20240101,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"585 JOHNSON ST
VICTORIA BC  V8W 1M2",01062009,1920020328155328050000,100,,585,JOHNSON ST,"585 JOHNSON ST
VICTORIA BC  V8W 1M2",DOWNTOWN
473130.43,5363799.3896,5023,ONE NET CAPITAL INC,00044488,APPROVED,20240112,20240101,20241231,COMPUTER SERVICES - DEVELOP & DESIGN,"Professional, scientific & technical services / Professional, scientific & technical services / Computer systems design & related services",COMPUTER SERVICES - DEVELOPMENT & DESIGN,"301-733 JOHNSON ST
VICTORIA BC  V8W 3C7",01021006,743720020729152412010000,100,301,733,JOHNSON ST,"301-733 JOHNSON ST
VICTORIA BC  V8W 3C7",DOWNTOWN
472404.5816,5362636.7744,5024,ONE YOGA VICTORIA LTD,00025946,APPROVED,20231220,20240101,20241231,PERSONAL SERVICES - YOGA,Other services (exc. Public administration) / Personal & laundry services / Personal care services,PERSONAL SERVICES - YOGA,"201-239 MENZIES ST
VICTORIA BC  V8V 2G6",02143021,093920020920135314790000,100,201,239,MENZIES ST,"201-239 MENZIES ST
VICTORIA BC  V8V 2G6",JAMES BAY
473346.3242,5363527.8915,5025,ONEFEATHER,00037895,APPROVED,20231220,20240101,20241231,BUSINESS SERVICES - GENERAL,"Admin., support, waste mgmt & remed. services / Administrative & support services / Business support services",BUSINESS SERVICES - GENERAL,"209-852 FORT ST
VICTORIA BC  V8W 1H8",01005015,67869C191011092055984769,100,209,852,FORT ST,"209-852 FORT ST
VICTORIA BC  V8W 1H8",DOWNTOWN
472785.3302,5364851.3433,5026,CHUNKY KITCHEN CATERING BISTRO,00041934,APPROVED,20240513,20240101,20241231,RESTAURANT - TAKE OUT FOOD,Accommodation & food services / Food services & drinking places / Full-serv. rest. & limited-serv. eating place,RESTAURANT - TAKE OUT FOOD,"1223 BASIL AVE
VICTORIA BC V8T 2G1",10706012,743720020729115934350000,100,105,2504,GOVERNMENT ST,"105-2504 GOVERNMENT ST
VICTORIA BC  V8T 4P7",BURNSIDE
474491.2052,5365355.5818,5027,OOH LA LA CUPCAKES INC,00045319,APPROVED,20231120,20240101,20241231,RESTAURANT - TAKE OUT FOOD,Accommodation & food services / Food services & drinking places / Full-serv. rest. & limited-serv. eating place,RESTAURANT - TAKE OUT FOOD,"A-1391 HILLSIDE AVE
VICTORIA BC  V8T 2B3",08582144,921820020830085437320000,100,A,1391,HILLSIDE AVE,"A-1391 HILLSIDE AVE
VICTORIA BC  V8T 2B3",OAKLANDS
472570.5954,5363766.1178,5028,"OOSTHUIZEN, FRANCOIS
VICTORIA PRIME (TED HOF)",00037746,APPROVED,20240905,20240904,20241231,PRINCIPAL RESIDENT OPERATOR - OWNER,Accommodation & food services / Accommodation services / Traveller accommodation,SHORT TERM RENTAL,"105-1234 WHARF ST
VICTORIA BC  V8W 3H9",000-847-577,1920020328155431130000,150,105,1234,WHARF ST,"105-1234 WHARF ST
VICTORIA BC  V8W 3H9",DOWNTOWN
473091.4825,5364141.0289,5029,OOTA-YA,00045928,APPROVED,20240618,20240108,20241231,MANUFACTURING - FOOD,Manufacturing / Food mfg.,MANUFACTURING - FOOD,"7-1054 PRINCESS AVE
VICTORIA BC V8T 1L1",V00171004,21949C170227092156800000,100,7B,1701,DOUGLAS ST,"7B-1701 DOUGLAS ST
VICTORIA BC  V8W 0C1",DOWNTOWN
471668.7168,5363162.1006,5030,OPEN OCEAN ROBOTICS,00042153,APPROVED,20231221,20240101,20241231,MANUFACTURING - GENERAL,Manufacturing,MANUFACTURING - GENERAL,"45 ERIE ST
VICTORIA BC  V8V 1P8",02103007,1920020328160903480000,100,,45,ERIE ST,"45 ERIE ST
VICTORIA BC  V8V 1P8",JAMES BAY
472692.9026,5363633.0262,5031,OPEN SPACE GALLERY,1161,APPROVED,20231122,20240101,20241231,NON PROFIT SOCIETY - GENERAL,"Other services (exc. Public administration) / Religious, grant-making, civic & similar orgs / Social advocacy organizations",NON PROFIT SOCIETY - GENERAL,"510 FORT ST
VICTORIA BC  V8W 1E6",01067015,1920020328155353500000,0,,510,FORT ST,"510 FORT ST
VICTORIA BC  V8W 1E6",DOWNTOWN
472884.2551,5363623.1854,5032,OPTICANADA,00036625,APPROVED,20240116,20240101,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"210-1150 DOUGLAS ST
VICTORIA BC  V8W 3M9",01039012,093920020920150309820000,100,210,1150,DOUGLAS ST,"210-1150 DOUGLAS ST
VICTORIA BC  V8W 3M9",DOWNTOWN
473666.0577,5363689.7781,5033,ORANGETHEORY FITNESS,00028067,APPROVED,20240103,20240101,20241231,PERSONAL SERVICES - HEALTH CLUB,"Arts, entertainment & recreation / Amusement, gambling & recreation industries / Other amusement & recreation industries",PERSONAL SERVICES - HEALTH CLUB,"2-1010 YATES ST
VICTORIA BC  V8V 3M6",01523018,171720020930155838290000,100,2,1010,YATES ST,"2-1010 YATES ST
VICTORIA BC  V8V 3M6",DOWNTOWN
474921.3079,5363703.6686,5034,KUMON CENTRE OF OAK BAY,00039748,APPROVED,20231212,20240101,20241231,PERSONAL SERVICES - GENERAL,Other services (exc. Public administration) / Personal & laundry services / Other personal services,PERSONAL SERVICES - GENERAL,"1560 FORT ST
VICTORIA BC  V8S 5J2",000-713-163,065920020918153741740000,100,,1560,FORT ST,"1560 FORT ST
VICTORIA BC  V8S 5J2",FERNWOOD
472959.0866,5365163.4413,5035,WENNER GROUP OF COMPANIES,00032037,APPROVED,20231123,20240101,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"101-1934 BOXWOOD RD
NANAIMO BC  V9S 5Y2",V06941011,85108C161128084617710000,100,102A,740,HILLSIDE AVE,"102A-740 HILLSIDE AVE
VICTORIA BC  V8T 1Z4",BURNSIDE
472959.0866,5365163.4413,5036,WENNER GROUP OF COMPANIES,00033672,APPROVED,20231123,20240101,20241231,CONTRACTOR,Retail trade / Misc. store retailers,CONTRACTOR,"101-1934 BOXWOOD RD
NANAIMO BC  V9S 5Y2",V06941011,85108C161128084617710000,100,102A,740,HILLSIDE AVE,"102A-740 HILLSIDE AVE
VICTORIA BC  V8T 1Z4",BURNSIDE
473733.2292,5364048.1915,5037,ORCA BOOK PUBLISHERS LTD,5083,APPROVED,20231208,20240101,20241231,BUSINESS SERVICES - PUBLISHING,Information & cultural industries / Publishing industries (except internet) / Newspaper & other publishers,BUSINESS SERVICES - PUBLISHING,"1016 BALMORAL RD
VICTORIA BC  V8T 1A8",01498028,1920020328155806890000,100,,1016,BALMORAL RD,"1016 BALMORAL RD
VICTORIA BC  V8T 1A8",NORTH PARK
472273.2241,5364880.183,5038,ORCA DYNAMICS LTD,18484,APPROVED,20231121,20240101,20241231,WHOLESALE - VARIOUS,Wholesale trade,WHOLESALE - VARIOUS,"2647 TURNER ST
VICTORIA BC  V8T 4T8",000-160-741,1920020328210444640000,200,,2647,TURNER ST,"2647 TURNER ST
VICTORIA BC  V8T 4T8",BURNSIDE
471910.8444,5363295.6015,5039,ORCA SPIRIT,16307,APPROVED,20240115,20240101,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"146 KINGSTON ST
VICTORIA BC  V8V 1V4",02114146,1920020328161334240000,100,,146,KINGSTON ST,"146 KINGSTON ST
VICTORIA BC  V8V 1V4",JAMES BAY
471910.8444,5363295.6015,5040,ORCA SPIRIT ADVENTURES LTD,10974,APPROVED,20240115,20240101,20241231,BUSINESS SERVICES - TOURISM,"Admin., support, waste mgmt & remed. services / Administrative & support services / Business support services",BUSINESS SERVICES - TOURISM,"146 KINGSTON ST
MARINA LEVEL
VICTORIA BC  V8V 1V4",02114146,1920020328161334240000,100,,146,KINGSTON ST,"146 KINGSTON ST
VICTORIA BC  V8V 1V4",JAMES BAY
471910.8444,5363295.6015,5041,ORCA SPIRIT I,20497,APPROVED,20240115,20240101,20241231,LIQUOR - FOOD PRIMARY - GENERAL,Accommodation & food services / Food services & drinking places / Drinking places (alcoholic beverages),LIQUOR - FOOD PRIMARY - GENERAL,"MARINA LEVEL
146 KINGSTON ST
VICTORIA BC  V8V 1V4",02114146,1920020328161334240000,100,,146,KINGSTON ST,"146 KINGSTON ST
VICTORIA BC  V8V 1V4",JAMES BAY
472884.2551,5363623.1854,5042,ORCHARD ON VIEW,11733,APPROVED,20240110,20240101,20241231,RESTAURANT - TAKE OUT FOOD,Accommodation & food services / Food services & drinking places / Full-serv. rest. & limited-serv. eating place,RESTAURANT - TAKE OUT FOOD,"655 VIEW ST
VICTORIA BC  V8W 0A3",01039012,002C20040420150403160000,100,,655,VIEW ST,"655 VIEW ST
VICTORIA BC  V8W 3M9",DOWNTOWN
473203.2914,5363844.9756,5043,"ORCHARD, CHRISTOPHER D",00036384,APPROVED,20240126,20240101,20241231,NON-PRINCIPAL RESIDENT OPERATOR - OWNER,Accommodation & food services / Accommodation services / Traveller accommodation,SHORT TERM RENTAL,"3641 QUADRA ST
VICTORIA BC V8X 1H5",027-683-320,38142C081027123005250000,1500,403,760,JOHNSON ST,"403-760 JOHNSON ST
VICTORIA BC  V8W 0A4",DOWNTOWN
471702.3995,5364711.2169,5044,ORIENTAL DEVELOPMENT LTD,00046357,APPROVED,20240301,20240212,20241231,CONTRACTOR,Construction / Specialty trade contractors,CONTRACTOR,"B-975 ALSTON ST
VICTORIA BC  V9A 3S5",12825001,56128C140711104841680000,100,B,975,ALSTON ST,"B-975 ALSTON ST
VICTORIA BC  V9A 3S5",VICTORIA WEST
473301.602,5365210.2091,5045,ORIGEN AIR SYSTEMS LTD.,00041589,APPROVED,20240322,20240314,20241231,BUSINESS SERVICES - OFFICE,"Admin., support, waste mgmt & remed. services / Administrative & support services / Business support services",BUSINESS SERVICES - OFFICE,"206-920 HILLSIDE AVE
VICTORIA BC  V8T 1Z8",09665043,905920020829155858310000,100,206,920,HILLSIDE AVE,"206-920 HILLSIDE AVE
VICTORIA BC  V8T 1Z8",HILLSIDE / QUADRA
472876.5412,5364161.6727,5046,"ORMISTON, KATIE",00040823,APPROVED,20240418,20240101,20241231,NON-TRANSIENT ONE BEDROOM - NON TRANSIENT,Accommodation & food services / Accommodation services / Traveller accommodation,NON-TRANSIENT ONE BEDROOM - NON TRANSIENT,"6110 PRICE ST
BURNABY BC  V5G 2L8",028-719-832,78870C111123083222180000,26,304,601,HERALD ST,"304-601 HERALD ST
VICTORIA BC  V8W 1S8",DOWNTOWN
472876.5412,5364161.6727,5047,"ORMISTON, KATIE",00040823,APPROVED,20240418,20240101,20241231,WASHERS OR  DRYERS - VARIOUS,Accommodation & food services / Accommodation services / Traveller accommodation,WASHERS OR  DRYERS - VARIOUS,"6110 PRICE ST
BURNABY BC  V5G 2L8",028-719-832,78870C111123083222180000,26,304,601,HERALD ST,"304-601 HERALD ST
VICTORIA BC  V8W 1S8",DOWNTOWN
473746.2515,5363402.0024,5048,NURTURE AND FLO WELLNESS CLINIC,00040123,APPROVED,20231213,20240101,20241231,PROFESSIONAL - HEALTH,Health care & social assistance / Ambulatory health care services / Offices of other health practitioners,PROFESSIONAL - HEALTH,"271 BATTLEFORD AVENUE
VICTORIA BC  V8Z 1K7",01530009,73496C090324140553030000,100,,1080,MEARES ST,"1080 MEARES ST
VICTORIA BC  V8V 3K5",DOWNTOWN
472375.0515,5364889.0075,5049,LABYRINTH LEATHERCRAFT,00027037,APPROVED,20240110,20240101,20241231,MANUFACTURING - GENERAL,Manufacturing,MANUFACTURING - GENERAL,"103-1023 ESQUIMALT RD
VICTORIA BC  V9A 3M9",10720009,729920020725113844460000,100,307,2614,BRIDGE ST,"307-2614 BRIDGE ST
VICTORIA BC  V8T 4S9",BURNSIDE
472096.6624,5365479.5376,5050,CARFRA LAWTON LLP,00030734,APPROVED,20240110,20240101,20241231,PROFESSIONAL - BARRISTER / SOLICITOR,"Professional, scientific & technical services / Professional, scientific & technical services / Legal services",PROFESSIONAL - BARRISTER / SOLICITOR,"6TH FLOOR 
395 WATERFRONT CRES
VICTORIA BC  V8T 5K7",10727153,1920020328210610080000,100,,395,WATERFRONT CRES,"395 WATERFRONT CRES
VICTORIA BC  V8T 5K7",BURNSIDE
475273.8406,5365812.428,5051,BROWNE ASSOCIATES,7665,APPROVED,20231130,20240101,20241231,PROFESSIONAL - BARRISTER / SOLICITOR,"Professional, scientific & technical services / Professional, scientific & technical services / Legal services",PROFESSIONAL - BARRISTER / SOLICITOR,"1633 HILLSIDE AVE
VICTORIA BC  V8T 2C4",08601023,1920020328202250160000,100,,1633,HILLSIDE AVE,"1633 HILLSIDE AVE
VICTORIA BC  V8T 2C4",OAKLANDS
472625.4227,5365177.3127,5052,OUTREACH SERVICES CLINIC,23746,APPROVED,20231219,20240101,20241231,PERSONAL SERVICES - HEALTH,Other services (exc. Public administration) / Personal & laundry services / Personal care services,PERSONAL SERVICES - HEALTH,"603 GORGE RD E
VICTORIA BC  V8T 2W7",10709001,1920020328210239990000,100,,603,GORGE RD E,"603 GORGE RD E
VICTORIA BC  V8T 2W7",BURNSIDE
473450.0479,5365295.1625,5053,ORTHO PRO DENTAL APPLIANCES INC,5343,APPROVED,20240105,20240101,20241231,PERSONAL SERVICES - MEDICAL SERVICE / SUPPLIES,Health care & social assistance / Ambulatory health care services / Home health care services,PERSONAL SERVICES - MEDICAL SERVICE / SUPPLIES,"3-2727 QUADRA ST
VICTORIA BC  V8T 4E5",000-379-433,1920020328205111180000,100,3,2727,QUADRA ST,"3-2727 QUADRA ST
VICTORIA BC  V8T 4E5",HILLSIDE / QUADRA
472861.7391,5363541.7149,5054,BARDOT WITH KNICK KNACK & HOARD,00028083,APPROVED,20240705,20240101,20241231,PERSONAL SERVICES - HAIRDRESSER / BARBER,Other services (exc. Public administration) / Personal & laundry services / Personal care services,PERSONAL SERVICES - HAIRDRESSER / BARBER,"231-645 FORT ST
VICTORIA BC  V8W 1G2",01037004,736920020726145259040000,100,231,645,FORT ST,"231-645 FORT ST
VICTORIA BC  V8W 1G2",DOWNTOWN
472598.0349,5365610.0428,5055,OSANIS COUNSELLING AND CONSULTING INC,00027069,APPROVED,20231228,20240101,20241231,PROFESSIONAL - HEALTH,Health care & social assistance / Ambulatory health care services / Offices of other health practitioners,PROFESSIONAL - HEALTH,"550-2950 DOUGLAS ST
VICTORIA BC  V8T 4N4",10736018,736920020726110617670000,100,550,2950,DOUGLAS ST,"550-2950 DOUGLAS ST
VICTORIA BC  V8T 4N4",BURNSIDE
472337.5786,5364972.0909,5056,OSBORNE ELECTRO MECHANICS LTD.,5895,APPROVED,20240104,20240101,20241231,CONTRACTOR,Construction / Specialty trade contractors,CONTRACTOR,"107-2740 BRIDGE ST
VICTORIA BC  V8T 5C5",10723012,729920020725114408120000,100,107,2740,BRIDGE ST,"107-2740 BRIDGE ST
VICTORIA BC  V8T 5C5",BURNSIDE
475128.5993,5365928.5985,5057,SHOWCASE,20528,APPROVED,20231207,20240101,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"43-1644 HILLSIDE AVE
VICTORIA BC  V8T 4Y3",V06001008,50269C081113160623230000,100,43,1644,HILLSIDE AVE,"43-1644 HILLSIDE AVE
VICTORIA BC  V8T 2C5",OAKLANDS
471702.3995,5364711.2169,5058,GARDENER'S KIT,00038232,APPROVED,20240104,20240101,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"169 LANGFORD ST
VICTORIA BC  V9A 3B8",12825001,104120020923111301340000,100,,169,LANGFORD ST,"169 LANGFORD ST
VICTORIA BC  V9A 3B8",VICTORIA WEST
472681.778,5364066.6445,5059,HUTCHISON OSS-CECH MARLATT,5406,APPROVED,20240116,20240101,20241231,PROFESSIONAL - BARRISTER / SOLICITOR,"Professional, scientific & technical services / Professional, scientific & technical services / Legal services",PROFESSIONAL - BARRISTER / SOLICITOR,"1-505 FISGARD ST
VICTORIA BC  V8W 1R3",01060024,736920020726142313320000,100,1,505,FISGARD ST,"1-505 FISGARD ST
VICTORIA BC  V8W 1R3",DOWNTOWN
473317.5479,5362771.8065,5060,"OSTERBY, ARIE",00045815,APPROVED,20231228,20240101,20241231,NON-TRANSIENT ACCOMMODATION - APARTMENT,Real estate & rental & leasing / Real estate / Lessors of real estate,NON-TRANSIENT ACCOMMODATION - APARTMENT,"2-949 CONVENT PL
VICTORIA BC  V8V 2Y9",03189006,1920020328163543150000,70,,949,CONVENT PL,"949 CONVENT PL
VICTORIA BC  V8V 2Y9",FAIRFIELD
